crypto_id,fiat_id,sell_rate,buy_rate,active,createdAt,updatedAt
,1,,,true,1633572453,1633572453
,1,,,true,1633572453,1633572453
,1,,,true,1633572453,1633572453
,1,,,true,1633572453,1633572453
,1,,,true,1633572453,1633572453
,1,,,true,1633572453,1633572453
,1,,,true,1633572453,1633572453
,1,,,true,1633572453,1633572453
,1,,,true,1633572453,1633572453
