name,country_id,active,createdAt,updatedAt
Lazio - Frosinone,29,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Lazio - Latina,29,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Lazio - Rieti,29,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Lazio - Viterbo,29,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Abruzzo - L´Aquila,29,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Abruzzo - Chieti,29,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Abruzzo - Pescara,29,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Abruzzo - Teramo,29,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Molise - Campobasso,29,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Molise - Isernia,29,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Campania - Napoli,29,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Campania - Avellino,29,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Campania - Benevento,29,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Campania - Caserta,29,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Campania - Salerno,29,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Puglia - Bari,29,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Puglia - Brindisi,29,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Puglia - Foggia,29,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Puglia - Lecce,29,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Puglia - Taranto,29,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Basilicata - Potenza,29,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Basilicata - Matera,29,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Calabria - Catanzaro,29,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Calabria - Cosenza,29,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Calabria - Crotone,29,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Calabria - Reggio Calabria,29,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Calabria - Vibo Valentia,29,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Sicilia - Palermo,29,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Sicilia - Agrigento,29,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Sicilia - Caltanissetta,29,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Sicilia - Catania,29,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Sicilia - Enna,29,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Sicilia - Messina,29,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Sicilia - Ragusa,29,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Sicilia - Siracusa,29,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Sicilia - Trapani,29,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Sardegna - Cagliari,29,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Sardegna - Nuoro,29,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Sardegna - Oristano,29,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Sardegna - Sassari,29,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Las Palmas,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Soria,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Palencia,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Zamora,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Cádiz,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Navarra,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Ourense,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Segovia,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Guip&uacutezcoa,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Ciudad Real,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Vizcaya,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
álava,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
A Coruña,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Cantabria,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Almería,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Zaragoza,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Santa Cruz de Tenerife,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Cáceres,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Guadalajara,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
ávila,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Toledo,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Castellón,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Tarragona,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Lugo,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
La Rioja,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Ceuta,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Murcia,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Salamanca,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Valladolid,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Jaén,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Girona,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Granada,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Alacant,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Córdoba,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Albacete,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Cuenca,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Pontevedra,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Teruel,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Melilla,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Barcelona,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Badajoz,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Madrid,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Sevilla,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Val&egravencia,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Huelva,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Lleida,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
León,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Illes Balears,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Burgos,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Huesca,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Asturias,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Málaga,28,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Afghanistan,144,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Niger,210,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Mali,133,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Burkina Faso,156,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Togo,136,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Benin,151,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Angola,119,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Namibia,102,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Botswana,100,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Madagascar,134,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Mauritius,202,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Laos,196,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Cambodia,158,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Philippines,90,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Papua New Guinea,88,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Solomon Islands,228,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Vanuatu,240,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Fiji,176,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Samoa,223,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Nauru,206,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Cote D&#039Ivoire,168,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Liberia,198,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Guinea,187,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Guyana,189,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Algeria,98,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Antigua and Barbuda,147,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Bahrain,127,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Bangladesh,149,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Barbados,128,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Bhutan,152,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Brunei,155,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Burundi,157,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Cape Verde,159,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Chad,130,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Comoros,164,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Congo (Brazzaville),112,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Djibouti,169,false,2021-10-06 22:07:39,2021-10-06 22:07:39
East Timor,171,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Eritrea,173,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Ethiopia,121,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Gabon,180,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Gambia,181,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Ghana,105,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Lesotho,197,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Malawi,125,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Maldives,200,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Myanmar (Burma),205,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Nepal,107,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Oman,213,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Rwanda,217,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Saudi Arabia,91,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Sri Lanka,120,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Sudan,232,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Swaziland,234,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Tanzania,101,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Tonga,236,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Tuvalu,239,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Western Sahara,242,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Yemen,243,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Zambia,116,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Zimbabwe,96,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Aargau,66,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Appenzell Innerrhoden,66,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Appenzell Ausserrhoden,66,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Bern,66,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Basel-Landschaft,66,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Basel-Stadt,66,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Fribourg,66,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Gen&egraveve,66,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Glarus,66,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Graubünden,66,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Jura,66,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Luzern,66,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Neuch&acirctel,66,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Nidwalden,66,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Obwalden,66,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Sankt Gallen,66,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Schaffhausen,66,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Solothurn,66,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Schwyz,66,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Thurgau,66,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Ticino,66,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Uri,66,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Vaud,66,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Valais,66,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Zug,66,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Zürich,66,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Aveiro,48,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Beja,48,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Braga,48,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Braganca,48,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Castelo Branco,48,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Coimbra,48,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Evora,48,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Faro,48,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Madeira,48,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Guarda,48,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Leiria,48,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Lisboa,48,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Portalegre,48,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Porto,48,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Santarem,48,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Setubal,48,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Viana do Castelo,48,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Vila Real,48,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Viseu,48,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Azores,48,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Armed Forces Americas,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Armed Forces Europe,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Alaska,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Alabama,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Armed Forces Pacific,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Arkansas,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
American Samoa,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Arizona,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
California,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Colorado,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Connecticut,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
District of Columbia,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Delaware,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Florida,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Federated States of Micronesia,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Georgia,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Hawaii,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Iowa,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Idaho,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Illinois,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Indiana,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Kansas,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Kentucky,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Louisiana,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Massachusetts,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Maryland,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Maine,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Marshall Islands,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Michigan,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Minnesota,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Missouri,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Northern Mariana Islands,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Mississippi,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Montana,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
North Carolina,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
North Dakota,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Nebraska,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
New Hampshire,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
New Jersey,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
New Mexico,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Nevada,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
New York,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Ohio,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Oklahoma,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Oregon,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Pennsylvania,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Puerto Rico,246,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Palau,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Rhode Island,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
South Carolina,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
South Dakota,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Tennessee,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Texas,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Utah,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Virginia,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Virgin Islands,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Vermont,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Washington,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
West Virginia,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Wisconsin,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Wyoming,55,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Greenland,94,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Brandenburg,18,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Baden-Württemberg,18,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Bayern,18,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Hessen,18,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Hamburg,18,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Mecklenburg-Vorpommern,18,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Niedersachsen,18,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Nordrhein-Westfalen,18,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Rheinland-Pfalz,18,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Schleswig-Holstein,18,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Sachsen,18,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Sachsen-Anhalt,18,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Thüringen,18,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Berlin,18,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Bremen,18,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Saarland,18,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Scotland North,13,false,2021-10-06 22:07:39,2021-10-06 22:07:39
England - East,13,false,2021-10-06 22:07:39,2021-10-06 22:07:39
England - West Midlands,13,false,2021-10-06 22:07:39,2021-10-06 22:07:39
England - South West,13,false,2021-10-06 22:07:39,2021-10-06 22:07:39
England - North West,13,false,2021-10-06 22:07:39,2021-10-06 22:07:39
England - Yorks &amp Humber,13,false,2021-10-06 22:07:39,2021-10-06 22:07:39
England - South East,13,false,2021-10-06 22:07:39,2021-10-06 22:07:39
England - London,13,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Northern Ireland,13,false,2021-10-06 22:07:39,2021-10-06 22:07:39
England - North East,13,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Wales South,13,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Wales North,13,false,2021-10-06 22:07:39,2021-10-06 22:07:39
England - East Midlands,13,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Scotland Central,13,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Scotland South,13,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Channel Islands,13,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Isle of Man,13,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Burgenland,2,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Kärnten,2,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Niederösterreich,2,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Oberösterreich,2,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Salzburg,2,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Steiermark,2,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Tirol,2,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Vorarlberg,2,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Wien,2,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Bruxelles,9,false,2021-10-06 22:07:39,2021-10-06 22:07:39
West-Vlaanderen,9,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Oost-Vlaanderen,9,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Limburg,9,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Vlaams Brabant,9,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Antwerpen,9,false,2021-10-06 22:07:39,2021-10-06 22:07:39
LiÄge,9,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Namur,9,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Hainaut,9,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Luxembourg,9,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Brabant Wallon,9,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Blekinge Lan,67,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Gavleborgs Lan,67,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Gotlands Lan,67,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Hallands Lan,67,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Jamtlands Lan,67,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Jonkopings Lan,67,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Kalmar Lan,67,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Dalarnas Lan,67,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Kronobergs Lan,67,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Norrbottens Lan,67,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Orebro Lan,67,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Ostergotlands Lan,67,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Sodermanlands Lan,67,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Uppsala Lan,67,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Varmlands Lan,67,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Vasterbottens Lan,67,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Vasternorrlands Lan,67,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Vastmanlands Lan,67,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Stockholms Lan,67,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Skane Lan,67,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Vastra Gotaland,67,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Akershus,46,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Aust-Agder,46,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Buskerud,46,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Finnmark,46,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Hedmark,46,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Hordaland,46,false,2021-10-06 22:07:39,2021-10-06 22:07:39
More og Romsdal,46,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Nordland,46,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Nord-Trondelag,46,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Oppland,46,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Oslo,46,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Ostfold,46,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Rogaland,46,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Sogn og Fjord6,46,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Ararat,6,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Armavir,6,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Geghark&#039unik&#039,6,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Kotayk&#039,6,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Sor-Trondelag6,46,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Telemark,46,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Troms,46,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Vest-Agder,46,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Vestfold,46,false,2021-10-06 22:07:39,2021-10-06 22:07:39
&ETH&bullland,63,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Lapland,63,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Oulu,63,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Southern Finland,63,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Eastern Finland,63,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Western Finland,63,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Arhus,22,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Bornholm,22,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Frederiksborg,22,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Fyn,22,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Kobenhavn,22,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Staden Kobenhavn,22,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Nordjylland,22,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Ribe,22,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Ringkobing,22,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Roskilde,22,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Sonderjylland,22,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Storstrom,22,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Vejle,22,false,2021-10-06 22:07:39,2021-10-06 22:07:39
Vestsjalland,22,false,2021-10-06 22:07:39,2021-10-06 22:07:39
